Time,PosX,PosY,PosZ
1567044387.996,-18118.285200477614,-7290.432804897795,17946.350106359525
1567044388.246,-18118.544082349847,-7290.948141409943,17945.892333286258
1567044388.496,-18118.802964845047,-7291.46346117268,17945.43453625105
1567044388.746,-18119.061847962395,-7291.978764185431,17944.97671525457
1567044388.996,-18119.320731701046,-7292.4940504476945,17944.518870297456
1567044389.246,-18119.57961606011,-7293.009319958925,17944.06100138032
1567044389.496,-18119.83850103878,-7293.52457271859,17943.603108503794
1567044389.746,-18120.097386636204,-7294.039808726149,17943.145191668533
1567044389.996,-18120.35627285151,-7294.5550279811,17942.687250875177
1567044390.246,-18120.615159683868,-7295.070230482917,17942.229286124326
1567044390.496,-18120.874047132438,-7295.585416231053,17941.77129741664
1567044390.746,-18121.132935196376,-7296.100585224951,17941.31328475277
1567044390.996,-18121.39182387483,-7296.615737464148,17940.855248133324
1567044391.246,-18121.65071316693,-7297.130872948073,17940.397187558934
1567044391.496,-18121.909603071865,-7297.645991676192,17939.939103030258
1567044391.746,-18122.168493588753,-7298.16109364797,17939.48099454792
1567044391.996,-18122.427384716793,-7298.676178862912,17939.02286211255
1567044392.246,-18122.686276455104,-7299.1912473204575,17938.56470572478
1567044392.496,-18122.945168802828,-7299.706299020152,17938.10652538527
1567044392.746,-18123.204061759177,-7300.221333961323,17937.648321094624
1567044392.996,-18123.462955323223,-7300.736352143544,17937.190092853496
1567044393.246,-18123.721849494184,-7301.251353566295,17936.731840662516
1567044393.496,-18123.980744271164,-7301.766338229027,17936.273564522322
1567044393.746,-18124.239639653366,-7302.281306131139,17935.815264433546
1567044393.996,-18124.498535639905,-7302.796257272235,17935.356940396818
1567044394.246,-18124.757432229962,-7303.311191651643,17934.898592412792
1567044394.496,-18125.016329422644,-7303.82610926895,17934.440220482076
1567044394.746,-18125.275227217167,-7304.3410101236295,17933.981824605333
1567044394.996,-18125.53412561264,-7304.855894215041,17933.523404783184
1567044395.246,-18125.793024608225,-7305.370761542741,17933.064961016258
1567044395.496,-18126.05192420309,-7305.885612106191,17932.606493305226
1567044395.746,-18126.310824396372,-7306.400445904856,17932.148001650676
1567044395.996,-18126.569725187226,-7306.915262938193,17931.689486053263
1567044396.246,-18126.82862657481,-7307.430063205691,17931.230946513628
1567044396.496,-18127.087528558262,-7307.9448467068505,17930.77238303241
1567044396.746,-18127.346431136742,-7308.45961344106,17930.31379561023
1567044396.996,-18127.605334309428,-7308.974363407866,17929.855184247746
1567044397.246,-18127.864238075446,-7309.489096606703,17929.396548945566
1567044397.496,-18128.123142433946,-7310.003813037059,17928.937889704343
1567044397.746,-18128.382047384093,-7310.518512698414,17928.47920652471
1567044397.996,-18128.640952925034,-7311.033195590229,17928.0204994073
1567044398.246,-18128.89985905592,-7311.547861711973,17927.56176835276
1567044398.496,-18129.15876577591,-7312.062511063115,17927.103013361695
1567044398.746,-18129.41767308415,-7312.5771436431605,17926.64423443479
1567044398.996,-18129.676580979823,-7313.091759451483,17926.185431572638
1567044399.246,-18129.935489462012,-7313.606358487723,17925.726604775893
1567044399.496,-18130.194398529937,-7314.120940751203,17925.267754045188
1567044399.746,-18130.45330818275,-7314.635506241437,17924.80887938117
1567044399.996,-18130.71221841956,-7315.150054957921,17924.34998078446
1567044400.246,-18130.971129239522,-7315.664586900144,17923.89105825569
1567044400.496,-18131.230040641818,-7316.179102067501,17923.43211179552
1567044400.746,-18131.488952625605,-7316.693600459519,17922.973141404567
1567044400.996,-18131.747865189995,-7317.208082075696,17922.514147083482
1567044401.246,-18132.006778334173,-7317.722546915458,17922.05512883286
1567044401.496,-18132.265692057277,-7318.236994978295,17921.5960866534
1567044401.746,-18132.52460635847,-7318.751426263687,17921.137020545695
1567044401.996,-18132.783521236914,-7319.265840771048,17920.677930510414
1567044402.246,-18133.042436691718,-7319.780238499978,17920.218816548135
1567044402.496,-18133.30135272209,-7320.294619449807,17919.75967865956
1567044402.746,-18133.560269327147,-7320.808983620118,17919.300516845295
1567044402.996,-18133.81918650604,-7321.323331010313,17918.841331105978
1567044403.246,-18134.078104257962,-7321.83766161988,17918.38212144224
1567044403.496,-18134.33702258201,-7322.351975448364,17917.922887854722
1567044403.746,-18134.59594147733,-7322.866272495117,17917.46363034407
1567044403.996,-18134.854860943145,-7323.3805527597215,17917.004348910916
1567044404.246,-18135.11378097858,-7323.894816241496,17916.545043555896
1567044404.496,-18135.372701582764,-7324.409062940118,17916.08571427964
1567044404.746,-18135.631622754852,-7324.923292854957,17915.62636108279
1567044404.996,-18135.89054449401,-7325.437505985428,17915.166983965988
1567044405.246,-18136.149466799383,-7325.951702331127,17914.707582929863
1567044405.496,-18136.40838967011,-7326.465881891461,17914.24815797506
1567044405.746,-18136.667313105365,-7326.980044665899,17913.788709102206
1567044405.996,-18136.9262371043,-7327.494190653953,17913.32923631194
1567044406.246,-18137.185161666057,-7328.008319855042,17912.869739604896
1567044406.496,-18137.444086789772,-7328.522432268648,17912.410218981713
1567044406.746,-18137.703012474645,-7329.036527894263,17911.95067444304
1567044406.996,-18137.961938719796,-7329.550606731442,17911.491105989502
1567044407.246,-18138.220865524367,-7330.0646687795015,17911.031513621732
1567044407.496,-18138.47979288754,-7330.578714037965,17910.5718973404
1567044407.746,-18138.73872080843,-7331.092742506407,17910.112257146087
1567044407.996,-18138.99764928621,-7331.606754184242,17909.65259303947
1567044408.246,-18139.25657832004,-7332.1207490708985,17909.192905021184
1567044408.496,-18139.515507909073,-7332.634727165831,17908.73319309185
1567044408.746,-18139.774438052416,-7333.148688468635,17908.273457252108
1567044408.996,-18140.033368749293,-7333.662632978689,17907.813697502617
1567044409.246,-18140.292299998808,-7334.1765606954505,17907.35391384399
1567044409.496,-18140.551231800106,-7334.69047161852,17906.894106276868
1567044409.746,-18140.810164152375,-7335.204365747235,17906.434274801904
1567044409.996,-18141.069097054737,-7335.718243081152,17905.97441941972
1567044410.246,-18141.328030506356,-7336.232103619674,17905.51454013095
1567044410.496,-18141.58696450639,-7336.74594736236,17905.054636936256
1567044410.746,-18141.84589905398,-7337.259774308659,17904.594709836238
1567044410.996,-18142.104834148267,-7337.773584457987,17904.134758831577
1567044411.246,-18142.363769788426,-7338.287377809851,17903.67478392287
1567044411.496,-18142.622705973597,-7338.801154363748,17903.214785110773
1567044411.746,-18142.88164270296,-7339.314914119132,17902.754762395918
1567044411.996,-18143.140579975618,-7339.828657075479,17902.29471577896
1567044412.246,-18143.39951779075,-7340.342383232339,17901.834645260515
1567044412.496,-18143.658456147492,-7340.856092589085,17901.37455084124
1567044412.746,-18143.917395045013,-7341.3697851452125,17900.91443252175
1567044412.996,-18144.176334482458,-7341.8834609001715,17900.454290302703
1567044413.246,-18144.435274458985,-7342.397119853511,17899.99412418472
1567044413.496,-18144.6942149737,-7342.910762004649,17899.53393416846
1567044413.746,-18144.95315602583,-7343.424387353138,17899.073720254535
1567044413.996,-18145.212097614498,-7343.937995898319,17898.613482443612
1567044414.246,-18145.471039738848,-7344.451587639785,17898.153220736298
1567044414.496,-18145.729982398,-7344.965162576984,17897.69293513326
1567044414.746,-18145.98892559115,-7345.478720709354,17897.232625635115
1567044414.996,-18146.24786931744,-7345.992262036394,17896.77229224251
1567044415.246,-18146.50681357603,-7346.505786557591,17896.311934956087
1567044415.496,-18146.76575836604,-7347.019294272406,17895.85155377646
1567044415.746,-18147.02470368667,-7347.532785180305,17895.391148704308
1567044415.996,-18147.283649537,-7348.046259280825,17894.930719740227
1567044416.246,-18147.542595916246,-7348.559716573334,17894.470266884877
1567044416.496,-18147.801542823527,-7349.073157057384,17894.009790138905
1567044416.746,-18148.060490257998,-7349.586580732444,17893.54928950293
1567044416.996,-18148.319438218845,-7350.099987597947,17893.088764977594
1567044417.246,-18148.57838670515,-7350.613377653412,17892.628216563546
1567044417.496,-18148.837335716133,-7351.1267508983365,17892.167644261426
1567044417.746,-18149.09628525091,-7351.640107332125,17891.70704807185
1567044417.996,-18149.35523530864,-7352.153446954329,17891.246427995473
1567044418.246,-18149.61418588846,-7352.6667697643425,17890.785784032938
1567044418.496,-18149.873136989536,-7353.180075761698,17890.325116184882
1567044418.746,-18150.13208861103,-7353.693364945833,17889.86442445192
1567044418.996,-18150.391040752063,-7354.206637316274,17889.403708834718
1567044419.246,-18150.64999341182,-7354.719892872519,17888.942969333904
1567044419.496,-18150.908946589418,-7355.233131613953,17888.482205950106
1567044419.746,-18151.167900284032,-7355.746353540151,17888.021418683977
1567044419.996,-18151.426854494814,-7356.259558650447,17887.560607536157
1567044420.246,-18151.685809220915,-7356.772746944469,17887.09977250729
1567044420.496,-18151.944764461456,-7357.285918421581,17886.638913597995
1567044420.746,-18152.20372021562,-7357.799073081362,17886.178030808915
1567044420.996,-18152.46267648254,-7358.312210923214,17885.7171241407
1567044421.246,-18152.721633261375,-7358.825331946646,17885.256193593974
1567044421.496,-18152.980590551302,-7359.338436151091,17884.795239169394
1567044421.746,-18153.23954835142,-7359.851523536097,17884.334260867596
1567044421.996,-18153.49850666094,-7360.364594101076,17883.873258689207
1567044422.246,-18153.757465478946,-7360.8776478455475,17883.41223263486
1567044422.496,-18154.016424804606,-7361.390684768969,17882.95118270522
1567044422.746,-18154.275384637123,-7361.903704870812,17882.490108900893
1567044422.996,-18154.534344975582,-7362.4167081505875,17882.02901122255
1567044423.246,-18154.793305819192,-7362.9296946077375,17881.567889670812
1567044423.496,-18155.05226716704,-7363.442664241724,17881.10674424633
1567044423.746,-18155.31122901834,-7363.955617052037,17880.645574949725
1567044423.996,-18155.570191372248,-7364.4685530381685,17880.184381781655
1567044424.246,-18155.829154227817,-7364.98147219963,17879.72316474274
1567044424.496,-18156.088117584288,-7365.4943745358105,17879.261923833634
1567044424.746,-18156.34708144078,-7366.007260046277,17878.800659054963
1567044424.996,-18156.606045796456,-7366.520128730495,17878.33937040739
1567044425.246,-18156.86501065045,-7367.032980587865,17877.878057891525
1567044425.496,-18157.123976001945,-7367.545815617901,17877.41672150803
1567044425.746,-18157.38294185003,-7368.058633820139,17876.955361257533
1567044425.996,-18157.641908193935,-7368.571435193968,17876.49397714068
1567044426.246,-18157.90087503275,-7369.084219738925,17876.032569158095
1567044426.496,-18158.15984236565,-7369.596987454443,17875.571137310442
1567044426.746,-18158.418810191775,-7370.10973834007,17875.109681598336
1567044426.996,-18158.677778510293,-7370.622472395204,17874.648202022443
1567044427.246,-18158.93674732034,-7371.13518961941,17874.186698583362
1567044427.496,-18159.195716621074,-7371.647890012071,17873.725171281792
1567044427.746,-18159.454686411627,-7372.160573572743,17873.263620118312
1567044427.996,-18159.713656691183,-7372.673240300795,17872.802045093606
1567044428.246,-18159.972627458854,-7373.185890195862,17872.340446208276
1567044428.496,-18160.231598713835,-7373.698523257299,17871.878823462997
1567044428.746,-18160.490570455215,-7374.211139484651,17871.41717685838
1567044428.996,-18160.74954268222,-7374.723738877336,17870.955506395083
1567044429.246,-18161.00851539392,-7375.236321434928,17870.49381207374
1567044429.496,-18161.26748858953,-7375.748887156758,17870.032093894988
1567044429.746,-18161.526462268164,-7376.261436042463,17869.570351859467
1567044429.996,-18161.785436429007,-7376.773968091384,17869.108585967835
1567044430.246,-18162.04441107117,-7377.286483303098,17868.646796220703
1567044430.496,-18162.303386193817,-7377.79898167705,17868.184982618728
1567044430.746,-18162.562361796125,-7378.311463212714,17867.72314516255
1567044430.996,-18162.821337877187,-7378.823927909565,17867.2612838528
1567044431.246,-18163.080314436207,-7379.336375767085,17866.79939869012
1567044431.496,-18163.339291472304,-7379.848806784761,17866.337489675156
1567044431.746,-18163.598268984657,-7380.36122096203,17865.875556808554
1567044431.996,-18163.857246972388,-7380.873618298472,17865.413600090935
1567044432.246,-18164.116225434664,-7381.385998793448,17864.95161952296
1567044432.496,-18164.37520437061,-7381.898362446511,17864.489615105253
1567044432.746,-18164.634183779413,-7382.41070925715,17864.02758683845
1567044432.996,-18164.893163660217,-7382.923039224763,17863.56553472321
1567044433.246,-18165.152144012125,-7383.435352348926,17863.103458760153
1567044433.496,-18165.411124834347,-7383.947648629037,17862.641358949943
1567044433.746,-18165.67010612598,-7384.459928064622,17862.179235293206
1567044433.996,-18165.929087886227,-7384.972190655113,17861.71708779058
1567044434.246,-18166.188070114218,-7385.484436400053,17861.25491644271
1567044434.496,-18166.44705280906,-7385.996665298866,17860.792721250247
1567044434.746,-18166.70603596999,-7386.508877351072,17860.330502213816
1567044434.996,-18166.96501959607,-7387.021072556119,17859.868259334056
1567044435.246,-18167.224003686504,-7387.533250913511,17859.40599261161
1567044435.496,-18167.482988240426,-7388.045412422733,17858.943702047123
1567044435.746,-18167.74197325697,-7388.557557083244,17858.481387641237
1567044435.996,-18168.000958735338,-7389.069684894501,17858.01904939459
1567044436.246,-18168.259944674617,-7389.581795856015,17857.556687307828
1567044436.496,-18168.518931073977,-7390.093889967313,17857.094301381574
1567044436.746,-18168.777917932606,-7390.605967227748,17856.63189161649
1567044436.996,-18169.036905249603,-7391.118027636909,17856.16945801321
1567044437.246,-18169.295893024144,-7391.630071194235,17855.707000572358
1567044437.496,-18169.554881255368,-7392.14209789921,17855.244519294596
1567044437.746,-18169.8138699424,-7392.654107751347,17854.782014180553
1567044437.996,-18170.07285908447,-7393.166100750077,17854.31948523088
1567044438.246,-18170.33184868065,-7393.678076894874,17853.856932446215
1567044438.496,-18170.59083873011,-7394.190036185253,17853.394355827197
1567044438.746,-18170.849829232007,-7394.701978620673,17852.931755374448
1567044438.996,-18171.108820185502,-7395.213904200627,17852.46913108865
1567044439.246,-18171.367811589706,-7395.725812924637,17852.006482970413
1567044439.496,-18171.626803443825,-7396.237704792082,17851.543811020383
1567044439.746,-18171.885795746966,-7396.749579802519,17851.081115239213
1567044439.996,-18172.144788498277,-7397.261437955367,17850.618395627527
1567044440.246,-18172.40378169694,-7397.773279250228,17850.155652185967
1567044440.496,-18172.66277534207,-7398.285103686445,17849.692884915195
1567044440.746,-18172.921769432844,-7398.796911263562,17849.230093815837
1567044440.996,-18173.180763968372,-7399.308701981085,17848.767278888525
1567044441.246,-18173.439758947876,-7399.820475838416,17848.304440133918
1567044441.496,-18173.69875437041,-7400.332232835099,17847.841577552637
1567044441.746,-18173.957750235208,-7400.843972970557,17847.378691145357
1567044441.996,-18174.216746541373,-7401.355696244347,17846.915780912692
1567044442.246,-18174.475743288076,-7401.867402655931,17846.452846855278
1567044442.496,-18174.734740474443,-7402.379092204756,17845.989888973774
1567044442.746,-18174.993738099645,-7402.89076489029,17845.52690726883
1567044442.996,-18175.2527361628,-7403.402420712067,17845.06390174106
1567044443.246,-18175.511734663116,-7403.914059669551,17844.600872391118
1567044443.496,-18175.770733599693,-7404.425681762208,17844.13781921965
1567044443.746,-18176.029732971685,-7404.937286989501,17843.6747422273
1567044443.996,-18176.288732778252,-7405.448875350972,17843.211641414688
1567044444.246,-18176.547733018546,-7405.960446846057,17842.748516782474
1567044444.496,-18176.80673369173,-7406.472001474249,17842.2853683313
1567044444.746,-18177.065734796906,-7406.983539235,17841.822196061807
1567044444.996,-18177.32473633327,-7407.495060127814,17841.358999974636
1567044445.246,-18177.58373829993,-7408.006564152234,17840.89578007041
1567044445.496,-18177.84274069607,-7408.518051307612,17840.432536349806
1567044445.746,-18178.10174352085,-7409.029521593497,17839.96926881344
1567044445.996,-18178.36074677337,-7409.540975009448,17839.505977461966
1567044446.246,-18178.619750452825,-7410.052411554854,17839.042662296004
1567044446.496,-18178.878754558333,-7410.56383122917,17838.579323316233
1567044446.746,-18179.13775908905,-7411.075234031938,17838.11596052326
1567044446.996,-18179.396764044137,-7411.5866199626325,17837.652573917745
1567044447.246,-18179.65576942272,-7412.097989020771,17837.189163500323
1567044447.496,-18179.91477522398,-7412.609341205705,17836.72572927165
1567044447.746,-18180.173781447076,-7413.120676517006,17836.26227123235
1567044447.996,-18180.432788091075,-7413.631994954245,17835.798789383065
1567044448.246,-18180.691795155202,-7414.143296516748,17835.335283724446
1567044448.496,-18180.950802638603,-7414.654581204035,17834.871754257136
1567044448.746,-18181.209810540404,-7415.165849015684,17834.408200981772
1567044448.996,-18181.468818859743,-7415.677099951048,17833.94462389901
1567044449.246,-18181.72782759578,-7416.188334009697,17833.48102300946
1567044449.496,-18181.986836747677,-7416.699551191061,17833.01739831381
1567044449.746,-18182.245846314603,-7417.210751494647,17832.553749812665
1567044449.996,-18182.50485629566,-7417.7219349199,17832.090077506677
1567044450.246,-18182.763866690002,-7418.233101466423,17831.62638139649
1567044450.496,-18183.022877496813,-7418.744251133576,17831.162661482755
1567044450.746,-18183.281888715217,-7419.255383920819,17830.6989177661
1567044450.996,-18183.54090034435,-7419.7664998277905,17830.235150247172
1567044451.246,-18183.79991238338,-7420.27759885382,17829.771358926628
1567044451.496,-18184.05892483145,-7420.788680998448,17829.307543805087
1567044451.746,-18184.317937687716,-7421.2997462611165,17828.8437048832
1567044451.996,-18184.576950951334,-7421.810794641417,17828.379842161616
1567044452.246,-18184.835964621416,-7422.321826138708,17827.915955640987
1567044452.496,-18185.094978697143,-7422.832840752591,17827.452045321912
1567044452.746,-18185.353993177665,-7423.343838482426,17826.988111205086
1567044452.996,-18185.613008062108,-7423.854819327757,17826.524153291124
1567044453.246,-18185.872023349642,-7424.365783288045,17826.060171580684
1567044453.496,-18186.1310390394,-7424.876730362848,17825.596166074385
1567044453.746,-18186.39005513055,-7425.387660551576,17825.13213677289
1567044453.996,-18186.649071622214,-7425.898573853665,17824.66808367683
1567044454.246,-18186.90808851356,-7426.409470268736,17824.20400678685
1567044454.496,-18187.167105803717,-7426.920349796186,17823.739906103605
1567044454.746,-18187.426123491874,-7427.431212435502,17823.27578162772
1567044454.996,-18187.685141577134,-7427.942058186156,17822.811633359852
1567044455.246,-18187.944160058665,-7428.45288704761,17822.34746130064
1567044455.496,-18188.203178935626,-7428.963699019518,17821.88326545072
1567044455.746,-18188.462198207148,-7429.47449410109,17821.41904581074
1567044455.996,-18188.7212178724,-7429.985272292026,17820.954802381366
1567044456.246,-18188.98023793047,-7430.496033591757,17820.490535163182
1567044456.496,-18189.23925838059,-7431.006777999664,17820.0262441569
1567044456.746,-18189.49827922186,-7431.51750551537,17819.561929363106
1567044456.996,-18189.757300453435,-7432.028216138242,17819.097590782487
1567044457.246,-18190.01632207447,-7432.538909867857,17818.63322841566
1567044457.496,-18190.275344084115,-7433.049586703666,17818.168842263272
1567044457.746,-18190.53436648153,-7433.560246645164,17817.70443232597
1567044457.996,-18190.79338926582,-7434.070889691797,17817.239998604397
1567044458.246,-18191.05241243617,-7434.581515843074,17816.775541099203
1567044458.496,-18191.31143599169,-7435.092125098508,17816.31105981102
1567044458.746,-18191.570459931594,-7435.602717457536,17815.846554740485
1567044458.996,-18191.82948425498,-7436.113292919632,17815.382025888266
1567044459.246,-18192.088508961002,-7436.623851484343,17814.91747325498
1567044459.496,-18192.347534048833,-7437.134393151027,17814.452896841314
1567044459.746,-18192.60655951756,-7437.644917919377,17813.98829664785
1567044459.996,-18192.865585366417,-7438.155425788696,17813.52367267527
1567044460.246,-18193.12461159448,-7438.6659167585785,17813.0590249242
1567044460.496,-18193.383638200943,-7439.176390828412,17812.594353395303
1567044460.746,-18193.642665184936,-7439.686847997706,17812.129658089223
1567044460.996,-18193.901692545598,-7440.1972882659975,17811.66493900658
1567044461.246,-18194.160720282096,-7440.707711632778,17811.200196148035
1567044461.496,-18194.419748393557,-7441.218118097488,17810.735429514218
1567044461.746,-18194.67877687917,-7441.728507659565,17810.270639105787
1567044461.996,-18194.93780573802,-7442.238880318568,17809.805824923398
1567044462.246,-18195.196834969316,-7442.7492360739525,17809.340986967676
1567044462.496,-18195.455864572148,-7443.259574925225,17808.876125239254
1567044462.746,-18195.714894545712,-7443.769896871876,17808.411239738787
1567044462.996,-18195.97392488914,-7444.280201913352,17807.946330466933
1567044463.246,-18196.232955601543,-7444.790490049199,17807.481397424308
1567044463.496,-18196.49198668214,-7445.300761278828,17807.01644061158
1567044463.746,-18196.75101813004,-7445.811015601728,17806.551460029386
1567044463.996,-18197.010049944398,-7446.321253017464,17806.08645567836
1567044464.246,-18197.26908212435,-7446.831473525424,17805.621427559163
1567044464.496,-18197.528114669025,-7447.34167712518,17805.156375672428
1567044464.746,-18197.787147577626,-7447.851863816122,17804.691300018803
1567044464.996,-18198.046180849262,-7448.362033597827,17804.226200598925
1567044465.246,-18198.305214483087,-7448.8721864697,17803.761077413452
1567044465.496,-18198.564248478237,-7449.382322431367,17803.295930463013
1567044465.746,-18198.823282833895,-7449.892441482138,17802.83075974825
1567044465.996,-18199.08231754918,-7450.402543621567,17802.365565269836
1567044466.246,-18199.341352623247,-7450.912628849161,17801.900347028393
1567044466.496,-18199.600388055238,-7451.422697164409,17801.43510502456
1567044466.746,-18199.859423844326,-7451.932748566753,17800.96983925899
1567044466.996,-18200.118459989626,-7452.44278305574,17800.504549732326
1567044467.246,-18200.377496490306,-7452.952800630781,17800.039236445235
1567044467.496,-18200.636533345496,-7453.462801291473,17799.573899398314
1567044467.746,-18200.89557055435,-7453.972785037167,17799.108538592234
1567044467.996,-18201.154608116034,-7454.482751867428,17798.643154027646
1567044468.246,-18201.413646029658,-7454.9927017817245,17798.177745705187
1567044468.496,-18201.672684294397,-7455.502634779521,17797.712313625496
1567044468.746,-18201.931722909387,-7456.012550860349,17797.24685778923
1567044468.996,-18202.19076187381,-7456.522450023665,17796.781378197033
1567044469.246,-18202.449801186784,-7457.032332268944,17796.315874849533
1567044469.496,-18202.708840847423,-7457.54219759574,17795.85034774738
1567044469.746,-18202.96788085494,-7458.052046003453,17795.38479689123
1567044469.996,-18203.22692120845,-7458.561877491593,17794.919222281726
1567044470.246,-18203.485961907063,-7459.071692059701,17794.453623919497
1567044470.496,-18203.74500294999,-7459.581489707183,17793.988001805214
1567044470.746,-18204.00404433637,-7460.091270433557,17793.52235593949
1567044470.996,-18204.263086065326,-7460.601034238334,17793.056686323012
1567044471.246,-18204.522128136,-7461.110781120991,17792.590992956368
1567044471.496,-18204.781170547547,-7461.620511081008,17792.125275840255
1567044471.746,-18205.04021329913,-7462.130224117849,17791.65953497529
1567044471.996,-18205.299256389873,-7462.6399202310095,17791.193770362126
1567044472.246,-18205.55829981893,-7463.149599420001,17790.727982001423
1567044472.496,-18205.817343585488,-7463.659261684297,17790.2621698938
1567044472.746,-18206.07638768862,-7464.1689070233915,17789.796334039893
1567044472.996,-18206.335432127547,-7464.678535436768,17789.330474440394
1567044473.246,-18206.59447690135,-7465.188146923894,17788.864591095917
1567044473.496,-18206.85352200924,-7465.697741484248,17788.3986840071
1567044473.746,-18207.112567450306,-7466.207319117359,17787.932753174606
1567044473.996,-18207.37161322373,-7466.716879822685,17787.466798599067
1567044474.246,-18207.63065932862,-7467.226423599743,17787.000820281133
1567044474.496,-18207.889705764184,-7467.735950447986,17786.53481822145
1567044474.746,-18208.148752529545,-7468.2454603669175,17786.068792420687
1567044474.996,-18208.407799623812,-7468.754953356052,17785.602742879448
1567044475.246,-18208.666847046203,-7469.264429414761,17785.13666959841
1567044475.496,-18208.925894795793,-7469.7738885427025,17784.670572578194
1567044475.746,-18209.184942871798,-7470.283330739221,17784.204451819453
1567044475.996,-18209.443991273292,-7470.792756003892,17783.738307322856
1567044476.246,-18209.703039999455,-7471.302164336175,17783.272139089007
1567044476.496,-18209.962089049473,-7471.811555735541,17782.805947118584
1567044476.746,-18210.2211384224,-7472.320930201513,17782.339731412212
1567044476.996,-18210.48018811747,-7472.830287733523,17781.87349197055
1567044477.246,-18210.739238133807,-7473.339628331094,17781.407228794247
1567044477.496,-18210.99828847052,-7473.848951993739,17780.940941883928
1567044477.746,-18211.257339126805,-7474.358258720931,17780.47463124028
1567044477.996,-18211.516390101795,-7474.867548512091,17780.0082968639
1567044478.246,-18211.77544139463,-7475.376821366794,17779.541938755458
1567044478.496,-18212.034493004423,-7475.886077284493,17779.075556915588
1567044478.746,-18212.2935449304,-7476.395316264694,17778.609151344965
1567044478.996,-18212.552597171634,-7476.904538306822,17778.142722044206
1567044479.246,-18212.811649727308,-7477.413743410463,17777.67626901396
1567044479.496,-18213.070702596568,-7477.922931575027,17777.20979225487
1567044479.746,-18213.329755778555,-7478.4321028000195,17776.743291767612
1567044479.996,-18213.588809272413,-7478.941257084953,17776.276767552798
1567044480.246,-18213.84786307726,-7479.450394429274,17775.810219611092
1567044480.496,-18214.106917192286,-7479.959514832553,17775.343647943122
1567044480.746,-18214.365971616648,-7480.468618294188,17774.877052549564
1567044480.996,-18214.62502634946,-7480.977704813704,17774.410433431032
1567044481.246,-18214.88408138985,-7481.486774390607,17773.94379058817
1567044481.496,-18215.143136737017,-7481.995827024315,17773.477124021676
1567044481.746,-18215.402192390065,-7482.504862714464,17773.01043373214
1567044481.996,-18215.66124834817,-7483.013881460378,17772.543719720237
1567044482.246,-18215.920304610467,-7483.522883261598,17772.076981986596
1567044482.496,-18216.17936117609,-7484.031868117629,17771.610220531882
1567044482.746,-18216.438418044214,-7484.540836028005,17771.14343535673
1567044482.996,-18216.697475213958,-7485.049786992142,17770.67662646177
1567044483.246,-18216.95653268446,-7485.558721009551,17770.209793847687
1567044483.496,-18217.215590454896,-7486.067638079738,17769.7429375151
1567044483.746,-18217.474648524425,-7486.576538202171,17769.27605746466
1567044483.996,-18217.733706892122,-7487.08542137636,17768.809153697006
1567044484.246,-18217.992765557236,-7487.594287601743,17768.34222621282
1567044484.496,-18218.251824518826,-7488.103136877875,17767.875275012713
1567044484.746,-18218.51088377607,-7488.611969204205,17767.408300097337
1567044484.996,-18218.769943328116,-7489.120784580282,17766.94130146733
1567044485.246,-18219.029003174095,-7489.62958300547,17766.474279123366
1567044485.496,-18219.288063313186,-7490.138364479397,17766.007233066062
1567044485.746,-18219.54712374452,-7490.647129001438,17765.54016329611
1567044485.996,-18219.80618446722,-7491.155876571225,17765.07306981409
1567044486.246,-18220.065245480444,-7491.664607188086,17764.6059526207
1567044486.496,-18220.32430678336,-7492.17332085158,17764.138811716577
1567044486.746,-18220.583368375123,-7492.682017561208,17763.671647102354
1567044486.996,-18220.842430254837,-7493.190697316411,17763.204458778695
1567044487.246,-18221.101492421658,-7493.699360116778,17762.73724674623
1567044487.496,-18221.360554874736,-7494.208005961755,17762.270011005625
1567044487.746,-18221.619617613236,-7494.716634850807,17761.802751557494
1567044487.996,-18221.878680636277,-7495.225246783382,17761.335468402536
1567044488.246,-18222.137743943007,-7495.733841759109,17760.86816154133
1567044488.496,-18222.396807532597,-7496.242419777314,17760.400830974588
1567044488.746,-18222.655871404204,-7496.750980837547,17759.93347670293
1567044488.996,-18222.91493555691,-7497.259524939334,17759.466098726996
1567044489.246,-18223.17399998992,-7497.768052082134,17758.998697047435
1567044489.496,-18223.433064702345,-7498.276562265448,17758.531271664902
1567044489.746,-18223.692129693336,-7498.785055488806,17758.063822580036
1567044489.996,-18223.951194962076,-7499.2935317516385,17757.5963497935
1567044490.246,-18224.210260507673,-7499.80199105342,17757.128853305934
1567044490.496,-18224.469326329287,-7500.310433393661,17756.661333117972
1567044490.746,-18224.72839242604,-7500.818858771971,17756.193789230267
1567044490.996,-18224.987458797135,-7501.327267187604,17755.72622164349
1567044491.246,-18225.246525441624,-7501.835658640281,17755.258630358243
1567044491.496,-18225.505592358753,-7502.34403312932,17754.79101537521
1567044491.746,-18225.764659547618,-7502.852390654305,17754.32337669503
1567044491.996,-18226.023727007356,-7503.360731214743,17753.85571431834
1567044492.246,-18226.282794737133,-7503.869054810042,17753.388028245805
1567044492.496,-18226.541862736074,-7504.3773614397505,17752.92031847805
1567044492.746,-18226.800931003363,-7504.885651103377,17752.45258501574
1567044492.996,-18227.059999538134,-7505.3939238003,17751.984827859527
1567044493.246,-18227.319068339486,-7505.9021795301815,17751.517047010046
