Time,PosX,PosY,PosZ
1567044319.496,19485.11519915962,8795.569627839002,15811.210989648318
1567044319.746,19485.34359304797,8796.02626963571,15810.689330742362
1567044319.996,19485.571984242037,8796.482894373057,15810.167650882304
1567044320.246,19485.800372741,8796.939502050613,15809.645950068863
1567044320.496,19486.02875854398,8797.396092668092,15809.124228302742
1567044320.746,19486.257141650276,8797.852666225175,15808.602485584635
1567044320.996,19486.485522058916,8798.30922272148,15808.080721915248
1567044321.246,19486.713899769144,8798.765762156629,15807.558937295364
1567044321.496,19486.942274780173,8799.222284530391,15807.037131725596
1567044321.746,19487.170647091152,8799.67878984235,15806.515305206649
1567044321.996,19487.399016701213,8800.135278092082,15805.993457739354
1567044322.246,19487.627383609586,8800.591749279389,15805.471589324303
1567044322.496,19487.85574781541,8801.048203403894,15804.949699962299
1567044322.746,19488.08410931786,8801.504640465093,15804.427789654004
1567044322.996,19488.31246811612,8801.961060462905,15803.905858400094
1567044323.246,19488.540824209384,8802.417463396745,15803.383906201372
1567044323.496,19488.769177596794,8802.873849266434,15802.861933058466
1567044323.746,19488.99752827755,8803.330218071544,15802.339938972098
1567044323.996,19489.22587625082,8803.786569811818,15801.81792394297
1567044324.246,19489.454221515814,8804.242904486804,15801.295887971852
1567044324.496,19489.68256407164,8804.699222096235,15800.773831059463
1567044324.746,19489.910903917495,8805.155522639689,15800.25175320644
1567044324.996,19490.139241052555,8805.61180611694,15799.729654413513
1567044325.246,19490.367575476,8806.068072527498,15799.207534681422
1567044325.496,19490.59590718702,8806.524321871144,15798.685394010865
1567044325.746,19490.824236184777,8806.980554147518,15798.16323240256
1567044325.996,19491.052562468456,8807.436769356216,15797.641049857162
1567044326.246,19491.280886037173,8807.892967496875,15797.118846375512
1567044326.496,19491.509206890194,8808.349148569268,15796.596621958188
1567044326.746,19491.737525026645,8808.805312572971,15796.074376605982
1567044326.996,19491.96584044568,8809.261459507681,15795.552110319542
1567044327.246,19492.19415314652,8809.717589372995,15795.029823099629
1567044327.496,19492.42246312832,8810.173702168657,15794.50751494691
1567044327.746,19492.65077039023,8810.62979789422,15793.9851858622
1567044327.996,19492.879074931487,8811.085876549427,15793.462835846096
1567044328.246,19493.107376751177,8811.54193813389,15792.940464899348
1567044328.496,19493.33567584857,8811.997982647288,15792.418073022693
1567044328.746,19493.5639722228,8812.454010089285,15791.895660216765
1567044328.996,19493.792265872988,8812.910020459472,15791.37322648238
1567044329.246,19494.020556798394,8813.366013757593,15790.850771820176
1567044329.496,19494.24884499816,8813.821989983247,15790.328296230893
1567044329.746,19494.477130471416,8814.277949136154,15789.805799715248
1567044329.996,19494.705413217427,8814.733891215903,15789.283282273913
1567044330.246,19494.933693235274,8815.189816222155,15788.760743907682
1567044330.496,19495.161970524172,8815.645724154681,15788.23818461716
1567044330.746,19495.39024508337,8816.101615013002,15787.7156044031
1567044330.996,19495.61851691193,8816.55748879684,15787.193003266268
1567044331.246,19495.846786009,8817.013345505733,15786.670381207357
1567044331.496,19496.075052373948,8817.469185139591,15786.147738226991
1567044331.746,19496.30331600571,8817.925007697799,15785.625074325986
1567044331.996,19496.531576903664,8818.38081318025,15785.102389505013
1567044332.246,19496.759835066838,8818.83660158646,15784.579683764756
1567044332.496,19496.988090494448,8819.292372916061,15784.056957105991
1567044332.746,19497.21634318575,8819.748127168841,15783.534209529389
1567044332.996,19497.44459313978,8820.203864344316,15783.011441035655
1567044333.246,19497.672840355815,8820.659584442292,15782.48865162554
1567044333.496,19497.901084832996,8821.115287462257,15781.965841299707
1567044333.746,19498.129326570528,8821.570973404057,15781.443010058838
1567044333.996,19498.35756556752,8822.026642267207,15780.920157903807
1567044334.246,19498.585801823185,8822.48229405141,15780.397284835119
1567044334.496,19498.814035336734,8822.937928756372,15779.874390853643
1567044334.746,19499.042266107244,8823.393546381656,15779.351475960006
1567044334.996,19499.270494134034,8823.849146927027,15778.828540154951
1567044335.246,19499.498719416137,8824.304730391978,15778.305583439205
1567044335.496,19499.72694195278,8824.760296776381,15777.78260581345
1567044335.746,19499.95516174315,8825.215846079744,15777.25960727843
1567044335.996,19500.183378786413,8825.671378301791,15776.73658783481
1567044336.246,19500.41159308173,8826.126893442164,15776.213547483329
1567044336.496,19500.6398046283,8826.582391500553,15775.690486224703
1567044336.746,19500.86801342533,8827.037872476507,15775.167404059639
1567044336.996,19501.0962194719,8827.493336369858,15774.644300988819
1567044337.246,19501.324422767208,8827.948783180065,15774.121177013081
1567044337.496,19501.55262331053,8828.40421290695,15773.598032132959
1567044337.746,19501.780821100896,8828.8596255501,15773.074866349245
1567044337.996,19502.009016137534,8829.315021109185,15772.551679662703
1567044338.246,19502.237208419734,8829.770399583867,15772.02847207398
1567044338.496,19502.465397946486,8830.225760973819,15771.505243583824
1567044338.746,19502.693584717115,8830.681105278742,15770.98199419288
1567044338.996,19502.921768730666,8831.136432498155,15770.45872390197
1567044339.246,19503.14994998638,8831.591742631801,15769.935432711745
1567044339.496,19503.378128483462,8832.047035679312,15769.412120622877
1567044339.746,19503.606304221026,8832.502311640445,15768.888787636159
1567044339.996,19503.834477198263,8832.95757051478,15768.36543375227
1567044340.246,19504.062647414386,8833.412812301991,15767.842058971912
1567044340.496,19504.290814868516,8833.868037001688,15767.318663295819
1567044340.746,19504.518979559856,8834.323244613595,15766.795246724705
1567044340.996,19504.747141487547,8834.77843513737,15766.271809259195
1567044341.246,19504.975300650825,8835.233608572642,15765.748350900087
1567044341.496,19505.20345704882,8835.688764919109,15765.224871648175
1567044341.746,19505.431610680713,8836.143904176373,15764.701371504007
1567044341.996,19505.659761545663,8836.599026344102,15764.177850468399
1567044342.246,19505.887909642923,8837.054131422054,15763.654308542
1567044342.496,19506.116054971564,8837.509219409738,15763.130745725597
1567044342.746,19506.34419753078,8837.964290306907,15762.607162019809
1567044342.996,19506.57233731976,8838.419344113223,15762.08355742547
1567044343.246,19506.80047433776,8838.87438082835,15761.559931943139
1567044343.496,19507.028608583816,8839.329400451908,15761.036285573691
1567044343.746,19507.256740057186,8839.78440298354,15760.512618317733
1567044343.996,19507.48486875703,8840.239388422993,15759.98893017598
1567044344.246,19507.712994682457,8840.694356769847,15759.465221149238
1567044344.496,19507.941117832786,8841.149308023745,15758.94149123813
1567044344.746,19508.169238207076,8841.604242184483,15758.417740443365
1567044344.996,19508.397355804504,8842.059159251592,15757.893968765718
1567044345.246,19508.62547062429,8842.514059224792,15757.370176205828
1567044345.496,19508.853582665604,8842.968942103704,15756.846362764523
1567044345.746,19509.081691927575,8843.423807887986,15756.322528442393
1567044345.996,19509.3097984094,8843.878656577377,15755.79867324021
1567044346.246,19509.537902110285,8844.333488171415,15755.274797158727
1567044346.496,19509.766003029337,8844.78830266984,15754.750900198542
1567044346.746,19509.994101165827,8845.24310007233,15754.22698236045
1567044346.996,19510.22219651886,8845.697880378553,15753.703043645186
1567044347.246,19510.450289087603,8846.152643588066,15753.179084053389
1567044347.496,19510.678378871235,8846.607389700592,15752.655103585872
1567044347.746,19510.90646586898,8847.062118715814,15752.131102243251
1567044347.996,19511.134550079936,8847.516830633424,15751.607080026248
1567044348.246,19511.362631503347,8847.971525452958,15751.083036935654
1567044348.496,19511.590710138342,8848.426203174226,15750.558972972076
1567044348.746,19511.818785984127,8848.880863796727,15750.03488813634
1567044348.996,19512.046859039863,8849.335507320317,15749.510782429066
1567044349.246,19512.2749293047,8849.79013374449,15748.986655851046
1567044349.496,19512.502996777854,8850.244743068997,15748.462508402945
1567044349.746,19512.73106145848,8850.699335293444,15747.938340085473
1567044349.996,19512.959123345692,8851.153910417532,15747.414150899354
1567044350.246,19513.187182438764,8851.608468440863,15746.889940845314
1567044350.496,19513.415238736816,8852.063009363188,15746.365709924057
1567044350.746,19513.64329223908,8852.51753318416,15745.841458136298
1567044350.996,19513.871342944625,8852.972039903369,15745.317185482752
1567044351.246,19514.09939085265,8853.426529520526,15744.792891964122
1567044351.496,19514.327435962456,8853.881002035276,15744.268577581184
1567044351.746,19514.555478273054,8854.335457447258,15743.744242334518
1567044351.996,19514.78351778369,8854.789895756177,15743.219886224964
1567044352.246,19515.01155449357,8855.244316961696,15742.695509253215
1567044352.496,19515.23958840181,8855.698721063469,15742.171111419917
1567044352.746,19515.46761950758,8856.153108061164,15741.64669272582
1567044352.996,19515.695647810113,8856.607477954392,15741.122253171696
1567044353.246,19515.92367330849,8857.061830742867,15740.597792758183
1567044353.496,19516.15169600203,8857.516166426212,15740.073311486014
1567044353.746,19516.379715889732,8857.97048500413,15739.548809355922
1567044353.996,19516.607732970893,8858.424786476273,15739.024286368607
1567044354.246,19516.835747244688,8858.87907084229,15738.49974252478
1567044354.496,19517.06375871019,8859.333338101835,15737.975177825178
1567044354.746,19517.291767366663,8859.787588254563,15737.450592270503
1567044354.996,19517.519773213287,8860.241821300202,15736.925985861442
1567044355.246,19517.747776249187,8860.696037238391,15736.401358598729
1567044355.496,19517.9757764735,8861.15023606873,15735.876710483148
1567044355.746,19518.203773885507,8861.604417790972,15735.352041515238
1567044355.996,19518.43176848432,8862.058582404665,15734.827351695876
1567044356.246,19518.659760269074,8862.512729909537,15734.302641025723
1567044356.496,19518.887749239017,8862.966860305249,15733.777909505496
1567044356.746,19519.115735393294,8863.4209735915,15733.253157135932
1567044356.996,19519.3437187311,8863.87506976792,15732.728383917709
1567044357.246,19519.571699251537,8864.329148834164,15732.20358985153
1567044357.496,19519.7996769539,8864.783210789894,15731.678774938127
1567044357.746,19520.02765183723,8865.237255634824,15731.153939178203
1567044357.996,19520.255623900754,8865.691283368455,15730.629082572574
1567044358.246,19520.483593143712,8866.145293990678,15730.104205121801
1567044358.496,19520.711559565192,8866.599287501042,15729.579306826703
1567044358.746,19520.939523164383,8867.053263899157,15729.0543876879
1567044358.996,19521.167483940437,8867.507223184759,15728.529447706249
1567044359.246,19521.395441892593,8867.96116535752,15728.004486882339
1567044359.496,19521.623397019983,8868.415090417086,15727.4795052169
1567044359.746,19521.85134932179,8868.868998363083,15726.9545027107
1567044359.996,19522.079298797194,8869.32288919513,15726.42947936446
1567044360.246,19522.307245445372,8869.776762913087,15725.904435178827
1567044360.496,19522.535189265494,8870.230619516486,15725.379370154564
1567044360.746,19522.763130256673,8870.68445900493,15724.854284292374
1567044360.996,19522.991068418174,8871.138281378167,15724.329177592961
1567044361.246,19523.219003749105,8871.592086635857,15723.804050057024
1567044361.496,19523.44693624868,8872.045874777657,15723.278901685355
1567044361.746,19523.674865916062,8872.499645803222,15722.753732478619
1567044361.996,19523.9027927504,8872.953399712213,15722.228542437517
1567044362.246,19524.130716750908,8873.407136504284,15721.70333156274
1567044362.496,19524.35863791677,8873.860856179203,15721.178099855097
1567044362.746,19524.58655624708,8874.314558736449,15720.65284731519
1567044362.996,19524.814471741076,8874.768244175848,15720.127573943833
1567044363.246,19525.042384397922,8875.221912496912,15719.602279741715
1567044363.496,19525.2702942168,8875.67556369946,15719.076964709515
1567044363.746,19525.49820119683,8876.12919778303,15718.551628847945
1567044363.996,19525.72610533722,8876.58281474738,15718.026272157784
1567044364.246,19525.954006637185,8877.036414592141,15717.500894639672
1567044364.496,19526.181905095844,8877.489997316974,15716.975496294375
1567044364.746,19526.409800712383,8877.943562921537,15716.450077122605
1567044364.996,19526.637693486,8878.397111405531,15715.92463712503
1567044365.246,19526.865583415816,8878.850642768535,15715.399176302433
1567044365.496,19527.093470501033,8879.304157010294,15714.873694655484
1567044365.746,19527.32135474083,8879.75765413044,15714.348192184922
1567044365.996,19527.549236134382,8880.211134128615,15713.822668891442
1567044366.246,19527.777114680866,8880.66459700455,15713.297124775738
1567044366.496,19528.004990379428,8881.118042757866,15712.771559838598
1567044366.746,19528.2328632293,8881.571471388219,15712.245974080695
1567044366.996,19528.46073322963,8882.02488289534,15711.720367502734
1567044367.246,19528.688600379508,8882.478277278773,15711.194740105439
1567044367.496,19528.91646467816,8882.931654538239,15710.669091889546
1567044367.746,19529.144326124864,8883.385014673455,15710.143422855735
1567044367.996,19529.37218471864,8883.838357684039,15709.617733004752
1567044368.246,19529.600040458747,8884.291683569667,15709.09202233728
1567044368.496,19529.827893344343,8884.744992330023,15708.566290854054
1567044368.746,19530.05574337459,8885.198283964739,15708.040538555822
1567044368.996,19530.283590548624,8885.651558473422,15707.514765443257
1567044369.246,19530.51143486571,8886.104815855913,15706.988971517092
1567044369.496,19530.739276324937,8886.558056111666,15706.463156778027
1567044369.746,19530.967114925552,8887.011279240542,15705.937321226778
1567044369.996,19531.194950666624,8887.464485242024,15705.411464864088
1567044370.246,19531.422783547456,8887.917674115866,15704.88558769067
1567044370.496,19531.65061356715,8888.370845861835,15704.359689707173
1567044370.746,19531.878440724897,8888.824000479453,15703.833770914374
1567044370.996,19532.106265019793,8889.27713796839,15703.307831313043
1567044371.246,19532.334086451105,8889.730258328345,15702.7818709038
1567044371.496,19532.561905018007,8890.183361559048,15702.25588968737
1567044371.746,19532.789720719564,8890.63644766,15701.729887664545
1567044371.996,19533.01753355514,8891.089516631095,15701.203864835916
1567044372.246,19533.24534352368,8891.5425684718,15700.67782120233
1567044372.496,19533.47315062456,8891.995603181924,15700.151756764428
1567044372.746,19533.70095485675,8892.44862076098,15699.625671522956
1567044372.996,19533.928756219684,8892.90162120873,15699.099565478618
1567044373.246,19534.15655471229,8893.354604524862,15698.573438632073
1567044373.496,19534.384350333872,8893.80757070901,15698.047290984163
1567044373.746,19534.612143083585,8894.260519760806,15697.52112253553
1567044373.996,19534.839932960578,8894.713451679905,15696.99493328689
1567044374.246,19535.06771996402,8895.166366466117,15696.468723238953
1567044374.496,19535.295504093112,8895.61926411897,15695.94249239242
1567044374.746,19535.523285347008,8896.072144638118,15695.416240748082
1567044374.996,19535.751063724852,8896.525008023324,15694.889968306628
1567044375.246,19535.978839225914,8896.977854274199,15694.363675068687
1567044375.496,19536.206611849244,8897.430683390412,15693.837361035114
1567044375.746,19536.434381594132,8897.883495371629,15693.3110262065
1567044375.996,19536.662148459658,8898.336290217536,15692.784670583645
1567044376.246,19536.889912445018,8898.789067927755,15692.258294167188
1567044376.496,19537.117673549445,8899.241828502032,15691.73189695791
1567044376.746,19537.345431772017,8899.694571939952,15691.205478956588
1567044376.996,19537.573187111968,8900.147298241209,15690.679040163828
1567044377.246,19537.80093956847,8900.600007405486,15690.152580580332
1567044377.496,19538.028689140658,8901.052699432417,15689.6261002069
1567044377.746,19538.256435827752,8901.50537432171,15689.099599044219
1567044377.996,19538.484179628904,8901.958032072955,15688.573077092988
1567044378.246,19538.711920543254,8902.410672685939,15688.046534353945
1567044378.496,19538.939658570038,8902.863296160227,15687.519970827796
1567044378.746,19539.167393708416,8903.315902495619,15686.993386515242
1567044378.996,19539.39512595751,8903.768491691582,15686.466781417057
1567044379.246,19539.62285531652,8904.221063747878,15685.940155533857
1567044379.496,19539.850581784613,8904.673618664274,15685.413508866459
1567044379.746,19540.07830536097,8905.126156440238,15684.886841415588
1567044379.996,19540.306026044796,8905.578677075599,15684.360153181862
1567044380.246,19540.53374383522,8906.03118056999,15683.83344416608
1567044380.496,19540.761458731446,8906.48366692305,15683.306714368875
1567044380.746,19540.989170732588,8906.936136134442,15682.779963791085
1567044380.996,19541.21687983792,8907.38858820386,15682.253192433307
1567044381.246,19541.44458604649,8907.841023130932,15681.726400296357
1567044381.496,19541.672289357582,8908.293440915386,15681.199587380854
1567044381.746,19541.899989770314,8908.745841556836,15680.672753687595
1567044381.996,19542.12768728382,8909.198225054992,15680.145899217297
1567044382.246,19542.355381897356,8909.650591409467,15679.619023970576
1567044382.496,19542.583073610072,8910.102940619952,15679.09212794832
1567044382.746,19542.81076242112,8910.555272686179,15678.565211151083
1567044382.996,19543.038448329666,8911.007587607724,15678.03827357966
1567044383.246,19543.266131334898,8911.459885384262,15677.511315234771
1567044383.496,19543.493811435976,8911.912166015525,15676.984336117077
1567044383.746,19543.721488632094,8912.364429501096,15676.457336227359
1567044383.996,19543.949162922465,8912.816675840753,15675.930315566335
1567044384.246,19544.176834306134,8913.268905034092,15675.403274134698
1567044384.496,19544.40450278239,8913.721117080815,15674.876211933131
1567044384.746,19544.63216835035,8914.173311980489,15674.349128962425
1567044384.996,19544.859831009206,8914.62548973292,15673.822025223259
1567044385.246,19545.08749075812,8915.077650337687,15673.294900716337
1567044385.496,19545.315147596277,8915.529793794507,15672.767755442388
1567044385.746,19545.542801522857,8915.981920103011,15672.240589402158
1567044385.996,19545.770452537003,8916.43402926287,15671.713402596315
1567044386.246,19545.998100637917,8916.886121273841,15671.186195025606
1567044386.496,19546.22574582471,8917.338196135403,15670.658966690735
1567044386.746,19546.453388096656,8917.790253847423,15670.131717592418
1567044386.996,19546.681027452894,8918.242294409476,15669.604447731394
1567044387.246,19546.90866389254,8918.694317821286,15669.07715710838
1567044387.496,19547.136297414785,8919.146324082376,15668.549845724108
1567044387.746,19547.36392801887,8919.598313192582,15668.022513579246
1567044387.996,19547.591555703882,8920.050285151468,15667.495160674529
1567044388.246,19547.819180469014,8920.502239958729,15666.967787010668
1567044388.496,19548.046802313504,8920.954177614112,15666.440392588387
1567044388.746,19548.274421236463,8921.406098117219,15665.912977408418
1567044388.996,19548.50203723703,8921.858001467655,15665.385541471549
1567044389.246,19548.72965031449,8922.30988766519,15664.858084778356
1567044389.496,19548.957260467876,8922.761756709446,15664.330607329632
1567044389.746,19549.184867696473,8923.213608600112,15663.803109126045
1567044389.996,19549.41247199941,8923.66544333681,15663.275590168427
1567044390.246,19549.64007337587,8924.117260919302,15662.74805045736
1567044390.496,19549.867671825006,8924.569061347203,15662.220489993635
1567044390.746,19550.095267345972,8925.020844620114,15661.692908777979
1567044390.996,19550.322859937984,8925.472610737801,15661.1653068111
1567044391.246,19550.55044960021,8925.924359699973,15660.637684093685
1567044391.496,19550.778036331816,8926.37609150614,15660.110040626445
1567044391.746,19551.005620132008,8926.827806156107,15659.582376410179
1567044391.996,19551.233200999897,8927.279503649479,15659.054691445503
1567044392.246,19551.46077893462,8927.73118398591,15658.526985733239
1567044392.496,19551.688353935475,8928.182847165208,15657.999259273982
1567044392.746,19551.915926001522,8928.634493186844,15657.471512068583
1567044392.996,19552.14349513204,8929.086122050623,15656.943744117676
1567044393.246,19552.371061326066,8929.537733756159,15656.415955422004
1567044393.496,19552.59862458291,8929.989328303112,15655.888145982282
1567044393.746,19552.826184901613,8930.440905691172,15655.360315799226
1567044393.996,19553.05374228151,8930.8924659201,15654.832464873529
1567044394.246,19553.281296721587,8931.344008989407,15654.304593205961
1567044394.496,19553.508848221194,8931.79553489888,15653.776700797192
1567044394.746,19553.736396779357,8932.247043648116,15653.24878764798
1567044394.996,19553.963942395327,8932.698535236785,15652.720853759047
1567044395.246,19554.19148506828,8933.150009664663,15652.192899131047
1567044395.496,19554.419024797317,8933.601466931235,15651.664923764789
1567044395.746,19554.646561581692,8934.052907036352,15651.136927660938
1567044395.996,19554.874095420528,8934.504329979576,15650.608910820209
1567044396.246,19555.101626313044,8934.955735760646,15650.08087324337
1567044396.496,19555.329154258354,8935.407124379213,15649.552814931038
1567044396.746,19555.556679255675,8935.858495834935,15649.024735884002
1567044396.996,19555.784201304155,8936.309850127422,15648.496636103027
1567044397.246,19556.011720402952,8936.761187256408,15647.968515588746
1567044397.496,19556.239236551293,8937.212507221564,15647.440374341924
1567044397.746,19556.46674974832,8937.66381002263,15646.912212363231
1567044397.996,19556.694259993146,8938.11509565913,15646.384029653433
1567044398.246,19556.921767285043,8938.566364130784,15645.855826213236
1567044398.496,19557.149271623133,8939.017615437344,15645.327602043397
1567044398.746,19557.3767730066,8939.468849578356,15644.799357144582
1567044398.996,19557.604271434608,8939.920066553615,15644.27109151751
1567044399.246,19557.83176690635,8940.371266362752,15643.742805162892
1567044399.496,19558.059259420974,8940.822449005354,15643.214498081501
1567044399.746,19558.286748977607,8941.273614481208,15642.686170274039
1567044399.996,19558.51423557548,8941.724762789905,15642.157821741197
1567044400.246,19558.741719213853,8942.175893931206,15641.629452483667
1567044400.496,19558.969199891682,8942.62700790463,15641.101062502277
1567044400.746,19559.196677608317,8943.078104709992,15640.572651797673
1567044400.996,19559.424152362837,8943.529184346848,15640.044220370522
1567044401.246,19559.651624154496,8943.980246815012,15639.51576822166
1567044401.496,19559.879092982435,8944.431292114044,15638.987295351697
1567044401.746,19560.106558845768,8944.882320243665,15638.458801761426
1567044401.996,19560.334021743653,8945.333331203488,15637.930287451558
1567044402.246,19560.561481675424,8945.784324993278,15637.401752422778
1567044402.496,19560.788938640093,8946.235301612607,15636.873196675826
1567044402.746,19561.016392636913,8946.68626106123,15636.34462021139
1567044402.996,19561.24384366499,8947.137203338716,15635.816023030266
1567044403.246,19561.47129172357,8947.588128444848,15635.287405133093
1567044403.496,19561.69873681175,8948.03903637928,15634.758766520645
1567044403.746,19561.926178928778,8948.489927141607,15634.230107193596
1567044403.996,19562.15361807379,8948.940800731601,15633.701427152688
1567044404.246,19562.381054245947,8949.391657148779,15633.172726398641
1567044404.496,19562.608487444413,8949.842496393037,15632.644004932226
1567044404.746,19562.835917668403,8950.293318463868,15632.115262754067
1567044404.996,19563.063344917064,8950.744123360986,15631.586499864923
1567044405.246,19563.290769189538,8951.19491108408,15631.057716265546
1567044405.496,19563.518190485058,8951.645681632828,15630.5289119566
1567044405.746,19563.745608802747,8952.09643500694,15630.000086938844
1567044405.996,19563.973024141826,8952.547171206003,15629.471241212977
1567044406.246,19564.20043650143,8952.997890229748,15628.942374779701
1567044406.496,19564.427845880713,8953.448592077777,15628.413487639797
1567044406.746,19564.65525227884,8953.8992767499,15627.884579793954
1567044406.996,19564.882655695113,8954.349944245645,15627.355651242859
1567044407.246,19565.110056128513,8954.800594564775,15626.826701987264
1567044407.496,19565.33745357832,8955.251227706874,15626.297732027962
1567044407.746,19565.56484804372,8955.701843671719,15625.768741365498
1567044407.996,19565.79223952385,8956.152442458922,15625.239730000714
1567044408.246,19566.01962801787,8956.603024068165,15624.710697934312
1567044408.496,19566.24701352493,8957.053588499137,15624.181645167038
1567044408.746,19566.47439604428,8957.504135751478,15623.652571699555
1567044408.996,19566.701775575035,8957.954665824913,15623.123477532592
1567044409.246,19566.929152116376,8958.405178719011,15622.594362666887
1567044409.496,19567.15652566751,8958.85567443358,15622.065227103154
1567044409.746,19567.383896227566,8959.306152968202,15621.536070842149
1567044409.996,19567.611263795745,8959.756614322585,15621.006893884489
1567044410.246,19567.838628371188,8960.20705849642,15620.477696231024
1567044410.496,19568.06598995308,8960.65748548929,15619.948477882395
1567044410.746,19568.29334854059,8961.10789530095,15619.419238839388
1567044410.996,19568.520704132894,8961.5582879311,15618.889979102642
1567044411.246,19568.74805672916,8962.008663379333,15618.360698672876
1567044411.496,19568.975406328587,8962.459021645402,15617.83139755087
1567044411.746,19569.202752930323,8962.909362728857,15617.302075737336
1567044411.996,19569.430096533517,8963.359686629468,15616.772733232976
1567044412.246,19569.65743713737,8963.809993346935,15616.243370038505
1567044412.496,19569.88477474104,8964.26028288086,15615.713986154655
1567044412.746,19570.112109343736,8964.710555230922,15615.184581582138
1567044412.996,19570.339440944546,8965.16081039684,15614.65515632165
1567044413.246,19570.56676954273,8965.611048378312,15614.125710373988
1567044413.496,19570.79409513745,8966.06126917484,15613.596243739747
1567044413.746,19571.02141772781,8966.511472786326,15613.066756419801
1567044413.996,19571.248737313043,8966.961659212306,15612.537248414776
1567044414.246,19571.476053892242,8967.411828452488,15612.00771972542
1567044414.496,19571.703367464732,8967.861980506528,15611.47817035243
1567044414.746,19571.930678029537,8968.31211537413,15610.948600296537
1567044414.996,19572.157985585898,8968.762233054986,15610.41900955846
1567044415.246,19572.385290132966,8969.212333548636,15609.889398138968
1567044415.496,19572.612591669927,8969.66241685496,15609.359766038673
1567044415.746,19572.839890195923,8970.112482973447,15608.830113258404
1567044415.996,19573.067185710155,8970.562531903928,15608.300439798804
1567044416.246,19573.294478211814,8971.012563645978,15607.770745660655
1567044416.496,19573.521767699953,8971.462578199265,15607.241030844642
1567044416.746,19573.749054173924,8971.912575563518,15606.711295351497
1567044416.996,19573.97633763276,8972.362555738371,15606.181539181964
1567044417.246,19574.203618075702,8972.812518723535,15605.651762336727
1567044417.496,19574.430895501915,8973.262464518644,15605.1219648165
1567044417.746,19574.6581699105,8973.712393123384,15604.592146621988
1567044417.996,19574.88544130073,8974.16230453741,15604.062307753979
1567044418.246,19575.11270967169,8974.61219876046,15603.532448213204
1567044418.496,19575.339975022605,8975.062075792157,15603.002568000307
1567044418.746,19575.567237352636,8975.511935632203,15602.472667115999
1567044418.996,19575.794496661005,8975.961778280274,15601.942745561111
1567044419.246,19576.021752946748,8976.411603735978,15601.412803336278
